primary_key,id,t,sensor1,sensor2
735,24,14,-1.254646,1.7123197
736,24,15,0.013948421,1.4108322
737,24,16,-0.55525262,1.1240916
738,24,17,-0.81958545,1.0311665
739,24,18,-0.43060757,0.45988447
740,24,19,-0.36180528,0.33031628
741,24,20,-0.69913679,0.029891547
742,24,21,-0.46318072,-0.067442868
743,24,22,-1.0384395,-0.69295175
744,24,23,-0.87191076,-0.81589167
745,24,24,0.16235142,-0.65952889
746,24,25,-1.5517221,-0.60659805
747,24,26,-0.56442558,2.0967524
748,24,27,-0.85008979,1.6471812
749,24,28,-1.1442167,1.4445784
750,24,29,1.5509345,0.76935563
751,25,0,-0.19092144,3.9970121
752,25,1,-0.61605133,3.9014405
753,25,2,-0.59802857,3.5445862
754,25,3,-0.62544699,3.442377
755,25,4,-0.15250752,3.0159867
756,25,5,-0.76632987,2.894786
757,25,6,-0.34225875,2.5565522
758,25,7,-0.11039777,2.3018589
759,25,8,0.0021554996,1.6685557
760,25,9,-0.7836308,1.4110285
761,25,10,-0.61089988,0.90087343
762,25,11,0.10658067,0.61358826
763,25,12,-0.81204476,0.57439296
764,25,13,-0.35879075,-0.10632107
765,25,14,-0.81303783,1.4937303
766,25,15,-0.70709442,1.3127256
767,25,16,-0.38788188,0.97812395
768,25,17,0.10734169,0.81322103
769,25,18,-0.44572221,0.44650379
770,25,19,-1.1672573,0.16225459
771,25,20,-0.54807132,-0.02178088
772,25,21,-1.1710333,-0.46500149
773,25,22,-1.5631386,-0.74763623
774,25,23,-0.48156384,-0.77969507
775,25,24,-1.1722147,-0.67498449
776,25,25,-1.6866007,-0.62165653
777,25,26,-0.88472583,2.0162315
778,25,27,-0.010229059,1.5779238
779,25,28,2.8985263,1.3349778
780,25,29,2.216239,0.68078973
781,26,0,-0.19181256,4.7184601
782,26,1,-0.046090166,4.5828392
783,26,2,-1.3652374,4.1483215
784,26,3,-0.90739761,3.8368489
785,26,4,-0.86673694,3.1721896
786,26,5,-1.1901317,3.0765296
787,26,6,-1.1332513,2.4111896
788,26,7,-0.32619413,2.1361915
789,26,8,-0.42989176,1.4768764
790,26,9,-0.37947372,1.1852132
791,26,10,-0.42582009,1.0935833
792,26,11,-0.27383201,0.7966478
793,26,12,-0.5421093,-0.11084936
794,26,13,-0.79264571,-0.53225726
795,26,14,-0.73954924,1.1979936
796,26,15,-0.39676505,1.0143441
797,26,16,0.78820313,0.73825804
798,26,17,-1.0095844,0.38036514
799,26,18,-1.0214569,0.099694242
800,26,19,0.26665859,-0.13333416
801,26,20,-0.40838054,-0.62067839
802,26,21,-1.0943337,-0.66184295
803,26,22,-0.92151321,-0.61235473
804,26,23,-0.46141375,-0.26068527
805,26,24,-0.11788893,-0.39071194
806,26,25,-0.80826569,-0.49184511
807,26,26,0.5702656,1.9073346
808,26,27,-0.93735109,1.3867299
809,26,28,-0.12921794,1.1351104
810,26,29,0.67218407,0.43819376
811,27,0,-0.18049272,3.3331226
812,27,1,-0.98893115,3.351047
813,27,2,-0.30170209,2.9754949
814,27,3,-0.47536458,2.8748825
815,27,4,-1.1352694,2.4762719
816,27,5,-0.057289223,2.4095135
817,27,6,-1.0255147,2.1626486
818,27,7,-0.35605223,2.0187287
819,27,8,-1.5512765,1.6659124
820,27,9,-0.62007436,1.5776464
821,27,10,0.052447554,1.4707914
822,27,11,-0.93545785,1.2757544
823,27,12,0.18916504,0.84941609
824,27,13,0.032050584,0.3674868
825,27,14,-0.70081844,1.663674
826,27,15,-0.44100229,1.540515
827,27,16,-1.2125231,1.2968305
828,27,17,-0.95469813,1.1094577
829,27,18,-1.2730096,0.85719708
830,27,19,-0.22575075,0.54786235
831,27,20,-0.23167118,0.27799339
832,27,21,-0.072648984,-0.096070716
833,27,22,-1.1073248,-0.28433708
834,27,23,-0.98843268,-0.59033073
835,27,24,-0.51095916,-0.83346476
836,27,25,-1.2916625,-0.77998441
837,27,26,1.9794876,2.0037995
838,27,27,2.0700134,1.5837574
839,27,28,1.0395554,1.4358626
840,27,29,2.1136449,0.90838149
841,28,0,-0.26588817,3.3593219
842,28,1,0.013127942,3.3735201
843,28,2,-1.0288614,2.9956681
844,28,3,-1.0901081,2.896343
845,28,4,-1.8820585,2.5035943
846,28,5,-0.5655942,2.4495064
847,28,6,-0.26894619,2.1856149
848,28,7,-0.99572492,2.0579286
849,28,8,-0.59731892,1.7157586
850,28,9,-1.6351115,1.5954224
851,28,10,-0.08039498,1.4761889
852,28,11,-0.35296478,1.3599383
853,28,12,-0.97863246,0.84991998
854,28,13,-0.93836275,0.43039125
855,28,14,-0.79700427,1.6642491
856,28,15,-1.0378784,1.5198999
857,28,16,-0.22083545,1.2903707
858,28,17,-0.75256594,1.1354814
859,28,18,-0.34790408,0.78255115
860,28,19,-0.54974584,0.5252838
861,28,20,-0.83989395,0.21941731
862,28,21,0.16577557,-0.11639282
863,28,22,-0.82058959,-0.26511953
864,28,23,0.17043701,-0.67536619
865,28,24,-0.19562305,-0.84796171
866,28,25,-0.16771651,-0.73711989
867,28,26,-0.018689042,2.0186042
868,28,27,-1.8193545,1.6007098
869,28,28,-0.56133501,1.4470479
870,28,29,-0.2603243,0.92638679
871,29,0,-0.99331525,1.0737714
872,29,1,-0.86941944,3.4449385
873,29,2,-0.34513531,3.0414961
874,29,3,-0.99690263,2.9360003
875,29,4,-1.7425352,2.4927474
876,29,5,-1.5874918,2.4082376
877,29,6,-1.3256724,2.1051978
878,29,7,-1.4403564,1.8727731
879,29,8,-1.2479575,1.3387528
880,29,9,-1.1284271,1.2049704
881,29,10,-1.2283801,1.0784664
882,29,11,-1.5300386,1.0601648
883,29,12,-1.1232394,0.055456431
884,29,13,-0.74055674,-0.23582128
885,29,14,-1.1127213,1.4337724
886,29,15,-1.3592374,1.3511567
887,29,16,-0.96512871,1.2316799
888,29,17,-1.1010116,1.1113729
889,29,18,-0.95559012,0.85284131
890,29,19,-0.89125053,0.69619947
891,29,20,-1.7253304,0.48277123
892,29,21,-0.80204541,0.16846113
893,29,22,-0.90679733,-0.21227795
894,29,23,-1.1915468,-0.52125676
895,29,24,-0.81674442,-0.90773899
896,29,25,-0.88905732,-1.0711952
897,29,26,-0.82516196,1.8865136
898,29,27,-1.4472326,1.5828838
899,29,28,0.6910064,1.4511602
900,29,29,0.68858377,0.97364833
901,30,0,-1.5172029,1.2943996
902,30,1,-0.33271582,3.9520523
903,30,2,-0.12521944,3.5027783
904,30,3,-0.31039752,3.3275168
905,30,4,-0.13724254,2.8058093
906,30,5,0.28504921,2.6769084
907,30,6,-0.11167064,2.2597077
908,30,7,-0.46538397,1.7752833
909,30,8,-0.27380431,0.15057916
910,30,9,0.13651345,-0.13591355
911,30,10,0.25486315,-0.57201864
912,30,11,-0.86224219,-1.1050709
913,30,12,-0.083357425,-1.0687981
914,30,13,-0.46313565,-1.0402318
915,30,14,-0.22711098,0.56568357
916,30,15,-1.3033858,0.57473521
917,30,16,-0.85209281,0.64737967
918,30,17,0.054910805,0.6317898
919,30,18,0.30538331,0.77580372
920,30,19,-0.60270031,0.81616288
921,30,20,-0.52178262,0.82703517
922,30,21,-0.78222255,0.73160023
923,30,22,-0.22229987,0.32726886
924,30,23,0.046833929,-0.19655148
925,30,24,-0.32184387,-0.80540084
926,30,25,-0.62854879,-0.93388257
927,30,26,-1.0538965,1.9228905
928,30,27,-0.73234732,1.7000061
929,30,28,0.67703454,1.5832872
930,30,29,-0.32840063,1.0961351
931,31,0,-0.70281053,3.7334295
932,31,1,-1.240076,3.622331
933,31,2,-1.3003885,3.2793813
934,31,3,-1.8328093,3.1827379
935,31,4,-0.93416692,2.8346575
936,31,5,-0.94227353,2.7725581
937,31,6,-0.43864494,2.6034502
938,31,7,-1.1693697,2.4880679
939,31,8,-1.2901958,2.1021232
940,31,9,-1.0328977,2.00848
941,31,10,-0.088765106,1.4581263
942,31,11,-0.36675713,-0.15046217
943,31,12,-0.96573957,-0.48268785
944,31,13,-1.128306,-0.48268415
945,31,14,-1.1111928,2.0922169
946,31,15,-1.9357602,1.9278337
947,31,16,-1.4637636,1.4912008
948,31,17,-0.43025677,0.64720963
949,31,18,-0.54867244,0.020547739
950,31,19,-0.32914031,-0.43521909
951,31,20,-1.9888427,-0.50307486
952,31,21,-0.27096833,-0.47780764
953,31,22,-1.2067304,-0.48476404
954,31,23,-0.51132366,-0.4815392
955,31,24,-0.50016541,-0.48267376
956,31,25,0.09071154,-0.4826869
957,31,26,-0.87431943,2.4381213
958,31,27,-0.44734235,1.9191729
959,31,28,0.19235982,1.7877369
960,31,29,-0.024113635,0.35535983
961,32,0,-1.4120176,4.634118
962,32,1,-1.1162476,5.9718881
963,32,2,-1.1756756,4.228411
964,32,3,-1.0461852,3.4354796
965,32,4,-1.4151663,2.8943478
966,32,5,-1.0020783,2.8140164
967,32,6,-1.1303988,2.2747785
968,32,7,-1.0360738,1.7774156
969,32,8,-1.309845,0.21524666
970,32,9,-1.0201205,0.053439024
971,32,10,-1.9515063,-0.47328068
972,32,11,-1.4302272,-0.88205058
973,32,12,-1.2021435,-0.79136989
974,32,13,-1.3293062,-0.81419635
975,32,14,-1.2241414,0.0090283257
976,32,15,-0.65966148,-0.18025442
977,32,16,-1.1718574,-0.28942728
978,32,17,-0.93149842,-0.639546
979,32,18,-1.0387288,-0.67301165
980,32,19,-1.1449826,-0.70782142
981,32,20,0.38044526,-0.6511643
982,32,21,0.640714,0.053093383
983,32,22,0.5534105,0.32439246
984,32,23,0.87398649,0.34717924
985,32,24,1.039753,-0.18592168
986,32,25,0.094733189,-0.41561355
987,32,26,0.67387838,1.5026222
988,32,27,0.47213708,1.2063085
989,32,28,0.89727398,0.99346076
990,32,29,-0.13698945,0.34385345
991,33,0,-0.95458204,3.5033364
992,33,1,-0.87931115,3.3766405
993,33,2,-1.511062,3.0055777
994,33,3,-0.76396895,2.9042102
995,33,4,-0.70642888,2.5467116
996,33,5,-0.73821528,2.4797718
997,33,6,-1.3949158,2.229639
998,33,7,-1.6626433,2.080873
999,33,8,-1.8591865,1.7038863
1000,33,9,-1.1166937,1.4293131
1001,33,10,-0.9875888,1.4152558
1002,33,11,-0.91869158,0.75695219
1003,33,12,-0.51676276,0.34454161
1004,33,13,-1.6568467,0.17441002
1005,33,14,-1.0198771,1.5079342
1006,33,15,-0.77524328,1.4415373
1007,33,16,-0.99494732,1.3299862
1008,33,17,-0.46175826,1.1222366
1009,33,18,-1.2721855,0.56841877
1010,33,19,-0.99906947,0.39305989
1011,33,20,-1.8059159,-0.019361426
1012,33,21,-0.51382789,-0.22557225
1013,33,22,-0.4655362,-0.39129558
1014,33,23,-0.38329489,-0.81854712
1015,33,24,-1.1301808,-0.87405343
1016,33,25,-1.4864102,-0.76075533
1017,33,26,-1.7344826,2.0237644
1018,33,27,-0.89592824,1.6008023
1019,33,28,-0.81685976,1.4419536
1020,33,29,-1.0637449,0.94408169
1021,34,0,-1.4489972,1.550903
1022,34,1,-0.69632829,4.3054725
1023,34,2,-1.1507487,3.8832255
1024,34,3,-0.82739123,3.7131907
1025,34,4,-0.72460971,3.1098201
1026,34,5,-1.4905148,2.8966622
1027,34,6,-1.2958303,2.2892423
1028,34,7,-1.2316365,1.6318191
1029,34,8,-1.9468216,-0.83798792
1030,34,9,-1.1071517,-0.85945183
1031,34,10,-1.229837,-0.93842289
1032,34,11,-1.834828,-0.89888017
1033,34,12,-0.93020427,-0.95329332
1034,34,13,-0.5052728,-0.96323648
1035,34,14,-1.4242229,-0.43067467
1036,34,15,-0.80936686,-0.3341487
1037,34,16,-0.78817588,-0.20634651
1038,34,17,-0.89571541,-0.11248229
1039,34,18,-2.6114248,0.2039527
1040,34,19,-0.32522917,0.40753541
1041,34,20,-0.24893702,0.54891532
1042,34,21,-1.287567,0.68431374
1043,34,22,-0.27813757,0.63791992
1044,34,23,-0.94850107,0.34374985
1045,34,24,-1.0054429,-0.54320729
1046,34,25,-0.61769861,-0.86456808
1047,34,26,-0.93928884,1.782734
1048,34,27,-1.1258694,1.5874796
1049,34,28,-0.16313875,1.5355137
1050,34,29,-0.49211187,0.85897927
1051,35,0,-0.12006717,3.0664087
1052,35,1,-1.1564704,4.6205681
1053,35,2,-1.052264,3.8343107
1054,35,3,-1.2721479,3.6799621
1055,35,4,-0.61198913,3.142103
1056,35,5,-0.98299897,2.9364988
1057,35,6,-0.32949309,2.3119285
1058,35,7,-1.2617919,1.7538128
1059,35,8,-0.68557789,-0.36361674
1060,35,9,-0.8854074,-0.68518968
1061,35,10,-0.53419299,-0.75420046
1062,35,11,0.023435899,-0.77163106
1063,35,12,-0.40340193,-0.7625648
1064,35,13,-0.73305236,-0.7820346
1065,35,14,-0.40488782,-0.74259534
1066,35,15,0.12151956,-0.78849044
1067,35,16,-1.1665244,-0.69464468
1068,35,17,-0.71219519,-0.68350076
1069,35,18,-0.7766626,-0.67007449
1070,35,19,-0.57526052,-0.48778905
1071,35,20,-0.97101152,-0.010830756
1072,35,21,-0.54317667,0.3780267
1073,35,22,-0.84151719,0.57366401
1074,35,23,-0.46910953,0.57600872
1075,35,24,1.1851743,-0.26932941
1076,35,25,0.83521398,-0.72024141
1077,35,26,1.6145427,1.7334912
1078,35,27,1.5964529,1.3914095
1079,35,28,1.7951233,1.3194174
1080,35,29,1.9043691,0.54169357
1081,36,0,-1.3510136,1.4630673
1082,36,1,-0.96428436,4.0274759
1083,36,2,-0.9083773,3.6053927
1084,36,3,-0.75736222,3.4218978
1085,36,4,-1.4503607,2.890159
1086,36,5,-1.6310293,2.7499193
1087,36,6,-0.93597031,2.2539321
1088,36,7,-0.84439453,1.7969084
1089,36,8,-1.2181446,-0.045830586
1090,36,9,-0.81829103,-0.28893314
1091,36,10,-1.1464121,-0.5613783
1092,36,11,-0.41169124,-1.0763916
1093,36,12,-0.82692213,-0.93228985
1094,36,13,-1.0980046,-1.0313627
1095,36,14,-1.4453063,0.40486349
1096,36,15,-0.78503367,0.41977961
1097,36,16,-1.4989246,0.47408742
1098,36,17,-1.3374337,0.58530344
1099,36,18,-1.4384676,0.76523474
1100,36,19,-1.4499492,0.78212518
1101,36,20,-0.89818027,0.82706645
1102,36,21,-0.62707786,0.74890784
1103,36,22,0.56371671,0.39963473
1104,36,23,0.71671738,-0.15300815
1105,36,24,0.83765723,-0.78876595
1106,36,25,0.66683216,-0.85510049
1107,36,26,0.77930799,1.9532114
1108,36,27,0.93929284,1.6706077
1109,36,28,0.91731646,1.6062626
1110,36,29,1.5039365,1.0833159
1111,37,0,-0.46844961,1.5387003
1112,37,1,-1.1745868,3.370993
1113,37,2,-1.1339907,2.9804474
1114,37,3,-1.0884161,2.83367
1115,37,4,-1.0326677,2.4093688
1116,37,5,-0.67002654,2.3259156
1117,37,6,-0.87070792,2.0402758
1118,37,7,-1.1066237,1.8386006
1119,37,8,-0.12671089,1.2648259
1120,37,9,-0.74352932,1.1199208
1121,37,10,-0.71733993,1.0898264
1122,37,11,-0.1235997,0.90517501
1123,37,12,-0.64606695,0.3651043
1124,37,13,0.29814579,-0.74068918
1125,37,14,-1.171955,1.4383066
1126,37,15,-0.70917084,1.4323533
1127,37,16,-1.1381785,1.2577229
1128,37,17,-0.93357415,1.1557517
1129,37,18,-0.26963873,0.7368528
1130,37,19,-1.210787,0.56140552
1131,37,20,-0.93969298,0.23501201
1132,37,21,-0.93925988,0.036237863
1133,37,22,2.4350912,-0.24713912
1134,37,23,2.386428,-0.57556227
1135,37,24,2.9617992,-0.94068034
1136,37,25,2.2994206,-1.0091611
1137,37,26,1.8826996,1.8692408
1138,37,27,1.9079401,1.5706016
1139,37,28,1.6305719,1.4470148
1140,37,29,1.8070233,1.0401379
1141,38,0,-0.1379003,1.9550813
1142,38,1,-0.43871567,3.442456
1143,38,2,-0.62758731,3.0588511
1144,38,3,-1.6458888,2.9229585
1145,38,4,0.36301066,2.5104141
1146,38,5,-1.2547234,2.4364238
1147,38,6,-0.96006865,2.1774199
1148,38,7,-0.48455692,2.0173232
1149,38,8,-0.79599265,1.6267326
1150,38,9,-0.63670544,1.4798908
1151,38,10,-0.67719401,1.4189275
1152,38,11,-0.80698416,1.2659569
1153,38,12,-0.51321112,0.90932255
1154,38,13,-0.59479158,0.12427037
1155,38,14,-0.47635339,1.6795351
1156,38,15,-1.0313335,1.571252
1157,38,16,-1.5137238,1.3709163
1158,38,17,-0.57540777,1.1737091
1159,38,18,-0.52916786,0.94892994
1160,38,19,-0.74640136,0.61400447
1161,38,20,-0.21880801,0.3315157
1162,38,21,-0.61548938,-0.072816337
1163,38,22,-0.31946911,-0.28666418
1164,38,23,-0.011279167,-0.65587967
1165,38,24,-1.6602953,-0.86246082
1166,38,25,0.32427222,-0.75204672
1167,38,26,0.12055131,2.057067
1168,38,27,-0.45712264,1.6375422
1169,38,28,0.92687413,1.5126189
1170,38,29,-0.22367556,0.99711187
1171,39,0,-1.0692654,3.1215924
1172,39,1,-1.865885,3.3908088
1173,39,2,-0.95916506,3.0155315
1174,39,3,-1.3510107,2.9024744
1175,39,4,-1.2266709,2.5169836
1176,39,5,-1.1144012,2.4585185
1177,39,6,-1.738478,2.2177784
1178,39,7,-0.98802301,2.0917052
1179,39,8,-0.086190878,1.7023101
1180,39,9,-1.101035,1.6259536
1181,39,10,-1.0458146,1.4437308
1182,39,11,-0.98697974,1.2453181
1183,39,12,-1.9613487,0.69568913
1184,39,13,0.16299729,0.28731652
1185,39,14,-1.4295203,1.7032166
1186,39,15,-0.8789803,1.5551865
1187,39,16,-0.81522966,1.3358696
1188,39,17,-0.59951731,1.0574921
1189,39,18,-0.56616345,0.85787041
1190,39,19,-0.7770231,0.5286718
1191,39,20,-0.8763949,0.27158078
1192,39,21,-0.67716005,-0.11485576
1193,39,22,-0.86819707,-0.29583821
1194,39,23,-1.8752188,-0.71470587
1195,39,24,-0.97225089,-0.8382041
1196,39,25,1.4677561,-0.72647224
1197,39,26,1.1174464,2.0649095
1198,39,27,1.5932865,1.5949313
1199,39,28,2.1342833,1.4714707
1200,39,29,1.5722852,0.8867706
1201,40,0,-0.59566354,4.6621901
1202,40,1,-1.1988517,4.5306268
1203,40,2,-0.48065963,4.0953669
1204,40,3,-0.11973683,3.9535645
1205,40,4,-0.30541267,3.1412982
1206,40,5,-1.4810691,3.0474335
1207,40,6,-0.8310664,2.4017889
1208,40,7,-0.54014496,2.202723
1209,40,8,-1.1799235,1.4767738
1210,40,9,-0.54598215,1.2292448
1211,40,10,-1.1152999,1.1158631
1212,40,11,-1.4698699,0.85485142
1213,40,12,-0.87559959,0.060985966
1214,40,13,-1.3800894,-0.48421972
1215,40,14,-1.7743332,1.229606
1216,40,15,-1.1078434,1.0338784
1217,40,16,-1.2884837,0.73336877
1218,40,17,-1.4219295,0.35519683
1219,40,18,-0.42019114,0.084539308
1220,40,19,-0.89455837,-0.19632927
1221,40,20,-0.76121774,-0.5789205
1222,40,21,-0.72291793,-0.70075028
1223,40,22,-1.0278966,-0.66991678
1224,40,23,-0.43057062,-0.25867166
1225,40,24,-0.90939136,-0.32838031
1226,40,25,-0.88524078,-0.4902663
1227,40,26,-0.29572452,1.9348435
1228,40,27,-0.51156821,1.3637776
1229,40,28,-0.29149416,1.1155089
1230,40,29,-0.23691888,0.44285996
1231,41,0,-0.29681494,2.8092845
1232,41,1,-0.17758023,4.5830739
1233,41,2,-0.851103,3.843317
1234,41,3,-0.50480323,3.6964351
1235,41,4,-1.3523704,3.1410093
1236,41,5,-0.64282636,2.9328293
1237,41,6,-0.3119214,2.3076695
1238,41,7,-0.31010359,1.732795
1239,41,8,-0.78032736,-0.44661419
1240,41,9,-0.93079285,-0.73578876
1241,41,10,-0.082625876,-0.72544905
1242,41,11,-0.093751494,-0.77526769
1243,41,12,-1.2729568,-0.77663501
1244,41,13,-0.67507752,-0.78676545
1245,41,14,-1.1517468,-0.78211305
1246,41,15,-0.85729442,-0.81782382
1247,41,16,-0.37380622,-0.71137515
1248,41,17,-0.70944607,-0.69197192
1249,41,18,-0.57838062,-0.6490692
1250,41,19,-0.68843334,-0.44788972
1251,41,20,1.0014346,0.040316974
1252,41,21,1.104241,0.40450988
1253,41,22,0.75328746,0.57861402
1254,41,23,1.4890008,0.58391976
1255,41,24,0.83797291,-0.28127998
1256,41,25,0.97927795,-0.72986246
1257,41,26,0.59013171,1.7284776
1258,41,27,0.98890126,1.408429
1259,41,28,1.359088,1.3378259
1260,41,29,0.73251846,0.5590668
1261,42,0,-0.85350136,2.6754768
1262,42,1,-1.1126116,3.3887482
1263,42,2,-0.55795227,3.0024601
1264,42,3,-0.030315444,2.9069607
1265,42,4,-0.92665146,2.4804006
1266,42,5,-0.84680466,2.4283444
1267,42,6,-0.94755138,2.1443484
1268,42,7,-0.57429605,1.9848637
1269,42,8,-0.9071806,1.6124448
1270,42,9,-0.68483726,1.5114766
1271,42,10,0.12020045,1.3984591
1272,42,11,-1.0519655,1.2614463
1273,42,12,-0.12763098,0.84917809
1274,42,13,-1.1725688,0.1143425
1275,42,14,-0.7402061,1.6266987
1276,42,15,-1.8059316,1.5350202
1277,42,16,-0.2128147,1.3383309
1278,42,17,-1.17717,1.1703647
1279,42,18,-1.510787,0.88430028
1280,42,19,-1.6213936,0.63495604
1281,42,20,-1.0200467,0.36857486
1282,42,21,-0.69263902,-0.065347199
1283,42,22,-0.88410731,-0.29993649
1284,42,23,-0.1141847,-0.5771969
1285,42,24,2.4533179,-0.88380604
1286,42,25,2.7532875,-0.76986666
1287,42,26,1.3253018,1.9957362
1288,42,27,1.9490179,1.60686
1289,42,28,2.0893638,1.4689151
1290,42,29,2.161563,0.97894034
1291,43,0,-1.9003329,1.4110143
1292,43,1,-0.61170916,3.8740213
1293,43,2,-0.73974054,3.5132635
1294,43,3,-0.55338118,3.3297791
1295,43,4,-0.57812077,2.825783
1296,43,5,-0.96398747,2.6799646
1297,43,6,-1.5567622,2.2588878
1298,43,7,-0.56556723,1.8191083
1299,43,8,0.041968544,0.44650676
1300,43,9,-0.78722682,0.036361041
1301,43,10,-1.2523849,-0.14852701
1302,43,11,-0.98661467,-1.0491443
1303,43,12,-0.88362229,-0.91527485
1304,43,13,-0.76142332,-0.99894297
1305,43,14,-0.65234238,0.57837299
1306,43,15,-1.0920197,0.61609093
1307,43,16,0.29077027,0.72845772
1308,43,17,-0.33570056,0.82126828
1309,43,18,-0.9489174,0.8585093
1310,43,19,0.12235416,0.86861827
1311,43,20,-0.056580709,0.83569412
1312,43,21,-0.44234836,0.69299848
1313,43,22,-0.21480762,0.19030164
1314,43,23,0.58027476,-0.30984567
1315,43,24,-0.62143852,-0.82999226
1316,43,25,-1.1367937,-0.80494627
1317,43,26,-0.11991625,1.9330376
1318,43,27,0.045642625,1.6753429
1319,43,28,-0.87943222,1.5637941
1320,43,29,-0.71396728,1.1038282
1321,44,0,-0.45521762,3.9666246
1322,44,1,-0.7886179,3.8541731
1323,44,2,-0.99450215,3.4516925
1324,44,3,-1.3659992,3.3366813
1325,44,4,-2.0452848,2.9370832
1326,44,5,-1.3537158,2.8601904
1327,44,6,-0.13919843,2.4154997
1328,44,7,-1.2590509,2.3255747
1329,44,8,-0.75493389,1.7124227
1330,44,9,-1.3829157,1.595399
1331,44,10,-0.1481929,1.0176473
1332,44,11,-1.5325842,0.81885128
1333,44,12,-0.84739151,0.65712309
1334,44,13,-1.0882231,0.18438221
1335,44,14,-0.90910515,1.5809265
1336,44,15,-1.1526572,1.3792977
1337,44,16,-0.77600455,1.0815715
1338,44,17,-0.71642385,0.80569116
1339,44,18,-1.3928583,0.5100959
1340,44,19,-0.72820927,0.2485347
1341,44,20,-1.2715948,0.040854988
1342,44,21,-1.2127649,-0.25177174
1343,44,22,-0.6587949,-0.7221709
1344,44,23,-1.6116515,-0.7083528
1345,44,24,-1.3873233,-0.5448767
1346,44,25,-1.2714365,-0.61845494
1347,44,26,-1.0871464,2.1473927
1348,44,27,-0.095998108,1.5221827
1349,44,28,-0.73796624,1.3706089
1350,44,29,-0.0011975471,0.64276352
1351,45,0,-0.73990484,3.2942344
1352,45,1,-0.27082688,5.0060243
1353,45,2,-1.1826163,4.4891554
1354,45,3,-1.1376725,3.6515708
1355,45,4,-0.4225184,2.9978314
1356,45,5,-0.23711963,2.8693443
1357,45,6,-0.71859169,2.1916294
1358,45,7,-0.96828383,1.5676909
1359,45,8,-0.4715232,-0.19878142
1360,45,9,-0.26326903,-0.33185541
1361,45,10,-0.15790109,-0.85008016
1362,45,11,-0.71740972,-0.8116679
1363,45,12,-0.79171834,-0.78812346
1364,45,13,-0.46581272,-0.84016309
1365,45,14,-1.0444637,-0.41537145
1366,45,15,-0.78511395,-0.79626948
1367,45,16,0.095266973,-0.72663466
1368,45,17,-1.0921254,-0.70428922
1369,45,18,2.4100259,-0.77019217
1370,45,19,1.5889323,-0.64372038
1371,45,20,2.3769801,-0.055880619
1372,45,21,1.6643786,0.305539
1373,45,22,1.8686877,0.48202204
1374,45,23,2.4730997,0.49333396
1375,45,24,1.8643392,-0.20304493
1376,45,25,1.7773203,-0.59499441
1377,45,26,1.4476425,1.6275875
1378,45,27,1.1653632,1.1469355
1379,45,28,2.4757327,1.1279792
1380,45,29,2.1601562,0.42419673
1381,46,0,-0.24340871,3.1471041
1382,46,1,-1.32171,3.3711257
1383,46,2,-1.1151617,2.9903439
1384,46,3,0.061347656,2.8939264
1385,46,4,-0.65302413,2.4874551
1386,46,5,-0.51505154,2.4333806
1387,46,6,-0.79051496,2.1626836
1388,46,7,-0.51872991,2.0240957
1389,46,8,-0.65812548,1.6766032
1390,46,9,-0.48315373,1.5652444
1391,46,10,-0.66931195,1.4509075
1392,46,11,-0.063522406,1.3289775
1393,46,12,-0.72632921,0.8401617
1394,46,13,-1.229256,0.34300675
1395,46,14,-0.77468292,1.6516204
1396,46,15,-0.68782349,1.5317206
1397,46,16,-1.1072873,1.3146673
1398,46,17,-0.062054089,1.1505746
1399,46,18,-0.044960505,0.82751031
1400,46,19,2.4672398,0.56882543
1401,46,20,2.0398814,0.27569395
1402,46,21,2.3066537,-0.10900445
1403,46,22,2.8290723,-0.27543431
1404,46,23,2.150815,-0.62812129
1405,46,24,2.7401611,-0.86579592
1406,46,25,1.3655136,-0.74913997
1407,46,26,2.0082667,2.0077931
1408,46,27,0.93440732,1.5995378
1409,46,28,1.9922046,1.453994
1410,46,29,1.3698603,0.94828752
1411,47,0,-1.0755611,1.1717862
1412,47,1,-0.26371956,3.6559289
1413,47,2,-0.40910576,3.2368209
1414,47,3,-0.32368527,3.122354
1415,47,4,-1.0351994,2.6170621
1416,47,5,-0.72818385,2.5487954
1417,47,6,-1.1438048,2.1630541
1418,47,7,-1.1462101,1.8767054
1419,47,8,-0.39137529,0.93986059
1420,47,9,-0.24485376,0.78701676
